Formatted Date,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2010-11-11 00:00:00.000 +0100,Partly Cloudy,8.338888889,7.505555556,1,6.2468,133,4.2987,1004.67
2010-11-11 08:00:00.000 +0100,Partly Cloudy,8.9,7.505555556,0.93,9.0643,174,11.27,1010.37
2010-11-11 16:00:00.000 +0100,Partly Cloudy,10.27777778,10.27777778,0.8,7.9212,299,10.3523,1013.3
2010-11-12 00:00:00.000 +0100,Foggy,3.216666667,1.638888889,1,6.1502,199,0.3381,1012.15
2010-11-12 08:00:00.000 +0100,Partly Cloudy,7.205555556,4.588888889,0.93,14.2807,181,4.669,1007.68
2010-11-12 16:00:00.000 +0100,Mostly Cloudy,12.31111111,12.31111111,0.7,10.9802,233,11.3988,1007.95
2010-11-13 00:00:00.000 +0100,Partly Cloudy,6.344444444,5.127777778,0.92,6.5205,198,6.2951,1010.21
2010-11-13 08:00:00.000 +0100,Mostly Cloudy,8.822222222,8.388888889,0.83,5.1359,189,9.982,1012.32
2010-11-13 16:00:00.000 +0100,Partly Cloudy,15.16111111,15.16111111,0.66,9.0965,152,10.3523,1011.24
2010-11-14 00:00:00.000 +0100,Partly Cloudy,8.216666667,7.355555556,0.87,6.2951,160,11.9784,1012.35
2010-11-14 08:00:00.000 +0100,Partly Cloudy,8.85,7.694444444,0.89,7.889,150,6.1663,1014.92
2010-11-14 16:00:00.000 +0100,Partly Cloudy,14.37777778,14.37777778,0.69,10.2235,144,9.8049,1013.59
2010-11-15 00:00:00.000 +0100,Partly Cloudy,8.222222222,6.372222222,0.93,10.8192,130,6.1985,1015.43
2010-11-15 08:00:00.000 +0100,Partly Cloudy,7.755555556,7.194444444,0.96,5.0876,177,6.0214,1016.34
2010-11-15 16:00:00.000 +0100,Partly Cloudy,16.31666667,16.31666667,0.66,5.5545,128,9.982,1014.68
2010-11-16 00:00:00.000 +0100,Partly Cloudy,8.683333333,7.933333333,0.93,6.1502,140,4.4919,1014.48
2010-11-16 08:00:00.000 +0100,Partly Cloudy,8.594444444,8.594444444,0.9,4.508,157,5.9248,1013.8
2010-11-16 16:00:00.000 +0100,Mostly Cloudy,15.32222222,15.32222222,0.79,7.5187,35,9.3702,1011.59
2010-11-17 00:00:00.000 +0100,Mostly Cloudy,9.305555556,9.305555556,0.96,3.059,97,6.0697,1011.07
2010-11-17 08:00:00.000 +0100,Partly Cloudy,10.86666667,10.86666667,0.87,10.948,129,7.9051,1009.67
2010-11-17 16:00:00.000 +0100,Mostly Cloudy,14.13333333,14.13333333,0.82,10.7065,160,7.6153,1007.49
2010-11-18 00:00:00.000 +0100,Overcast,11.55555556,11.55555556,0.96,6.4239,171,3.9123,1009.44
2010-11-18 08:00:00.000 +0100,Foggy,11.04444444,11.04444444,1,3.22,200,0.6279,1011.45
2010-11-18 16:00:00.000 +0100,Partly Cloudy,10.28333333,10.28333333,0.98,3.3327,124,6.4883,1013.01
2010-11-19 00:00:00.000 +0100,Foggy,8.127777778,8.127777778,0.96,3.1878,148,1.2397,1016.48
2010-11-19 08:00:00.000 +0100,Mostly Cloudy,8.7,6.088888889,0.9,16.9372,120,9.5795,1017.65
2010-11-19 16:00:00.000 +0100,Overcast,12.11111111,12.11111111,0.93,8.1627,196,7.9212,1017.25
2010-11-02 00:00:00.000 +0100,Mostly Cloudy,6.183333333,5.005555556,0.86,6.2951,139,8.1305,1016.53
2010-11-02 08:00:00.000 +0100,Overcast,8.75,6.522222222,0.78,14.0231,129,9.9015,1016.58
2010-11-02 16:00:00.000 +0100,Mostly Cloudy,15.98333333,15.98333333,0.56,4.5241,94,9.982,1015.3
2010-11-20 00:00:00.000 +0100,Foggy,5.716666667,4.5,1,6.1985,183,0.1771,1020.04
2010-11-20 08:00:00.000 +0100,Foggy,4.855555556,2.972222222,1,8.05,40,0.1932,1021.46
2010-11-20 16:00:00.000 +0100,Foggy,7.461111111,6.916666667,0.99,4.9266,138,0.5474,1019.83
2010-11-21 00:00:00.000 +0100,Foggy,7.105555556,5.055555556,1,10.7226,110,0.1771,1017.79
2010-11-21 08:00:00.000 +0100,Mostly Cloudy,7.2,5.105555556,0.94,11.0446,81,10.787,1015.26
2010-11-21 16:00:00.000 +0100,Mostly Cloudy,12.02777778,12.02777778,0.87,8.7906,105,9.4507,1012.01
2010-11-22 00:00:00.000 +0100,Partly Cloudy,8.844444444,5.938888889,0.87,19.9318,130,14.9086,1009.23
2010-11-22 08:00:00.000 +0100,Mostly Cloudy,9.95,6.922222222,0.93,24.6813,130,9.9015,1004.12
2010-11-22 16:00:00.000 +0100,Overcast,9.872222222,7.088888889,0.94,21.4935,160,10.948,999.11
2010-11-23 00:00:00.000 +0100,Partly Cloudy,8.338888889,5.638888889,0.96,16.9211,200,14.812,998.59
2010-11-23 08:00:00.000 +0100,Foggy,5.027777778,5.027777778,1,4.7012,17,1.6744,998.4
2010-11-23 16:00:00.000 +0100,Overcast,7.722222222,5.094444444,0.82,15.1823,334,11.0285,997.71
2010-11-24 00:00:00.000 +0100,Overcast,5.461111111,2,0.76,17.3558,291,15.8263,1000.68
2010-11-24 08:00:00.000 +0100,Mostly Cloudy,3.733333333,-0.188888889,0.77,17.549,300,9.982,1004.18
2010-11-24 16:00:00.000 +0100,Partly Cloudy,4.344444444,1.994444444,0.76,9.5634,226,9.982,1006.25
2010-11-25 00:00:00.000 +0100,Mostly Cloudy,3.177777778,1.488888889,0.89,6.4239,240,15.8263,1008.97
2010-11-25 08:00:00.000 +0100,Partly Cloudy,1.027777778,1.027777778,1,1.6261,163,4.2021,1010.24
2010-11-25 16:00:00.000 +0100,Partly Cloudy,4.05,4.05,0.76,4.6046,152,9.982,1008.64
2010-11-26 00:00:00.000 +0100,Mostly Cloudy,3.494444444,-0.005555556,0.83,14.49,60,9.7566,1006.22
2010-11-26 08:00:00.000 +0100,Overcast,2.683333333,0.027777778,1,9.5151,119,10.8997,1005.08
2010-11-26 16:00:00.000 +0100,Mostly Cloudy,4.877777778,1.277777778,0.87,17.3236,63,8.4686,1001.57
2010-11-27 00:00:00.000 +0100,Overcast,4.855555556,0.955555556,0.96,19.5776,98,7.9051,995.44
2010-11-27 08:00:00.000 +0100,Mostly Cloudy,2.711111111,-2.572222222,0.89,26.5328,251,11.27,1003.47
2010-11-27 16:00:00.000 +0100,Partly Cloudy,2.288888889,2.288888889,0.78,4.669,243,9.982,1010.71
2010-11-28 00:00:00.000 +0100,Partly Cloudy,-1.666666667,-5.483333333,0.96,10.7226,140,6.1985,1013.95
2010-11-28 08:00:00.000 +0100,Mostly Cloudy,0.905555556,-2.727777778,0.86,12.2038,100,7.8729,1013.68
2010-11-28 16:00:00.000 +0100,Overcast,3.933333333,0.055555556,0.92,17.6134,61,9.9015,1007.06
2010-11-29 00:00:00.000 +0100,Overcast,5.411111111,2.872222222,0.93,11.4632,70,8.05,995.77
2010-11-29 08:00:00.000 +0100,Mostly Cloudy,3.75,-1.05,0.92,24.8423,240,11.27,996.85
2010-11-29 16:00:00.000 +0100,Partly Cloudy,7.283333333,6.327777778,0.8,6.1019,223,11.27,1002.49
2010-11-03 00:00:00.000 +0100,Mostly Cloudy,7.105555556,7.105555556,0.93,3.1878,58,4.991,1017.19
2010-11-03 08:00:00.000 +0100,Mostly Cloudy,7.066666667,7.066666667,0.93,4.6207,38,4.025,1017.99
2010-11-03 16:00:00.000 +0100,Partly Cloudy,12.90555556,12.90555556,0.6,10.8031,252,9.7083,1019.01
2010-11-30 00:00:00.000 +0100,Foggy,0.144444444,0.144444444,0.99,3.3488,292,2.9141,1010.15
2010-11-30 08:00:00.000 +0100,Mostly Cloudy,2.083333333,0.811111111,0.8,4.9588,325,9.982,1015.46
2010-11-30 16:00:00.000 +0100,Mostly Cloudy,2.194444444,2.194444444,0.78,4.2665,37,9.982,1014.86
2010-11-04 00:00:00.000 +0100,Foggy,5.122222222,5.122222222,0.96,3.3327,203,2.6404,1024.64
2010-11-04 08:00:00.000 +0100,Foggy,7.116666667,5.355555556,1,9.2253,190,1.4651,1028.71
2010-11-04 16:00:00.000 +0100,Mostly Cloudy,15.22222222,15.22222222,0.76,10.5455,205,9.4507,1026.78
2010-11-05 00:00:00.000 +0100,Partly Cloudy,8.388888889,6.594444444,0.96,10.7065,200,3.3649,1027.73
2010-11-05 08:00:00.000 +0100,Foggy,10.01111111,10.01111111,0.93,10.626,201,2.9141,1025.94
2010-11-05 16:00:00.000 +0100,Partly Cloudy,17.95555556,17.95555556,0.55,8.8711,235,10.3523,1022.42
2010-11-06 00:00:00.000 +0100,Clear,6.822222222,5.794444444,0.99,6.118,181,6.2951,1022.65
2010-11-06 08:00:00.000 +0100,Clear,8.833333333,8.833333333,0.93,1.771,196,4.669,1019.47
2010-11-06 16:00:00.000 +0100,Partly Cloudy,16.15555556,16.15555556,0.58,7.4382,255,10.3523,1012.55
2010-11-07 00:00:00.000 +0100,Clear,6.655555556,5.494444444,0.99,6.4883,203,9.8049,1012.7
2010-11-07 08:00:00.000 +0100,Mostly Cloudy,7.716666667,7.716666667,1,4.6529,170,4.025,1011.13
2010-11-07 16:00:00.000 +0100,Partly Cloudy,15.02777778,15.02777778,0.66,15.0052,152,9.982,1005.68
2010-11-08 00:00:00.000 +0100,Mostly Cloudy,10.21111111,10.21111111,0.84,10.5777,149,7.0357,1000.87
2010-11-08 08:00:00.000 +0100,Overcast,13.57222222,13.57222222,0.9,28.6741,169,11.0768,994.62
2010-11-08 16:00:00.000 +0100,Mostly Cloudy,15.07222222,15.07222222,0.77,23.2806,151,10.3523,988.3
2010-11-09 00:00:00.000 +0100,Mostly Cloudy,15.23333333,15.23333333,0.72,26.9031,172,15.7297,986.65
2010-11-09 08:00:00.000 +0100,Mostly Cloudy,9.933333333,7.8,0.87,15.3594,132,9.982,991.42
2010-11-09 16:00:00.000 +0100,Mostly Cloudy,12.76111111,12.76111111,0.99,15.6331,115,10.4167,988.78
2010-10-01 00:00:00.000 +0200,Mostly Cloudy,6.416666667,5.272222222,0.87,6.2951,280,15.8263,1018.47
2010-10-01 08:00:00.000 +0200,Mostly Cloudy,6.883333333,6.883333333,0.88,4.1538,308,9.6117,1018.74
2010-10-01 16:00:00.000 +0200,Mostly Cloudy,13.81666667,13.81666667,0.59,7.406,264,11.27,1018.29
2010-10-10 00:00:00.000 +0200,Partly Cloudy,4.8,2.211111111,0.87,11.0446,330,8.1305,1019.63
2010-10-10 08:00:00.000 +0200,Partly Cloudy,4.733333333,2.394444444,0.93,9.8371,321,8.05,1016.41
2010-10-10 16:00:00.000 +0200,Partly Cloudy,13.88333333,13.88333333,0.51,10.8031,21,11.2056,1014.49
2010-10-11 00:00:00.000 +0200,Clear,5.994444444,5.994444444,0.96,3.1878,348,6.0697,1015.7
2010-10-11 08:00:00.000 +0200,Clear,4.822222222,4.822222222,0.99,3.2844,12,4.2504,1016.58
2010-10-11 16:00:00.000 +0200,Partly Cloudy,16.01666667,16.01666667,0.52,3.1073,3,9.982,1015.25
2010-10-12 00:00:00.000 +0200,Clear,5.327777778,5.327777778,0.96,3.22,30,6.0214,1016.77
2010-10-12 08:00:00.000 +0200,Partly Cloudy,4.761111111,4.761111111,0.99,2.5599,354,3.4132,1017.86
2010-10-12 16:00:00.000 +0200,Partly Cloudy,17.63333333,17.63333333,0.5,0.2254,86,11.2056,1015.08
2010-10-13 00:00:00.000 +0200,Partly Cloudy,6.366666667,6.366666667,0.96,3.1878,18,6.118,1015.38
2010-10-13 08:00:00.000 +0200,Partly Cloudy,6.077777778,3.655555556,0.94,11.5759,21,6.0697,1015.63
2010-10-13 16:00:00.000 +0200,Mostly Cloudy,17.12222222,17.12222222,0.48,13.7494,22,9.982,1013.52
2010-10-14 00:00:00.000 +0200,Partly Cloudy,7.561111111,5.6,0.74,10.6904,39,9.982,1014.31
2010-10-14 08:00:00.000 +0200,Partly Cloudy,4.705555556,2.088888889,0.88,11.109,11,9.1287,1012.33
2010-10-14 16:00:00.000 +0200,Mostly Cloudy,13.98333333,13.98333333,0.55,3.0751,349,9.982,1010.76
2010-10-15 00:00:00.000 +0200,Partly Cloudy,6.183333333,4.95,0.96,6.4883,300,7.7441,1011.39
2010-10-15 08:00:00.000 +0200,Foggy,4.877777778,2.388888889,0.99,10.6582,306,2.9946,1010.95
2010-10-15 16:00:00.000 +0200,Partly Cloudy,13.76666667,13.76666667,0.52,7.4221,283,9.8532,1009.81
2010-10-16 00:00:00.000 +0200,Foggy,3.988888889,3.988888889,0.99,3.22,20,2.7853,1010.99
2010-10-16 08:00:00.000 +0200,Foggy,7.016666667,6.35,0.99,5.1037,353,1.932,1009.64
2010-10-16 16:00:00.000 +0200,Foggy,8.938888889,8.938888889,0.99,4.7334,353,1.9642,1009.68
2010-10-17 00:00:00.000 +0200,Foggy,8.177777778,8.177777778,1,3.1556,322,1.5617,1011.89
2010-10-17 08:00:00.000 +0200,Foggy,7.561111111,7.561111111,0.99,2.7531,277,1.0143,1013.36
2010-10-17 16:00:00.000 +0200,Overcast,12.75555556,12.75555556,0.83,13.8943,60,7.1323,1013.29
2010-10-18 00:00:00.000 +0200,Overcast,11.47777778,11.47777778,0.93,13.9587,31,3.8962,1014.12
2010-10-18 08:00:00.000 +0200,Overcast,9.044444444,7.344444444,0.94,10.948,31,10.0625,1014.85
2010-10-18 16:00:00.000 +0200,Mostly Cloudy,13.63888889,13.63888889,0.9,11.0124,332,9.982,1013.63
2010-10-19 08:00:00.000 +0200,Overcast,8.933333333,6.661111111,0.94,14.6027,359,10.948,1007.91
2010-10-19 16:00:00.000 +0200,Overcast,12.16111111,12.16111111,0.92,9.982,337,4.2021,1004.32
2010-10-02 00:00:00.000 +0200,Partly Cloudy,5.861111111,5.861111111,0.95,3.3327,323,9.982,1020.77
2010-10-02 08:00:00.000 +0200,Mostly Cloudy,9.816666667,9.816666667,0.93,4.8139,21,7.9856,1021.41
2010-10-02 16:00:00.000 +0200,Overcast,13.90555556,13.90555556,0.67,2.898,325,9.982,1022.36
2010-10-20 00:00:00.000 +0200,Overcast,7.805555556,5.377777778,0.96,13.8943,290,4.2021,1005.01
2010-10-20 08:00:00.000 +0200,Overcast,7.827777778,5.855555556,0.96,11.0768,242,4.8461,1006.22
2010-10-20 16:00:00.000 +0200,Overcast,8.916666667,7.65,0.93,8.4525,256,6.1985,1007.78
2010-10-21 00:00:00.000 +0200,Partly Cloudy,7.022222222,4.883333333,0.93,11.0768,260,9.982,1013.59
2010-10-21 08:00:00.000 +0200,Partly Cloudy,5.727777778,2.9,0.88,13.5079,268,10.0303,1019.65
2010-10-21 16:00:00.000 +0200,Partly Cloudy,11.10555556,11.10555556,0.49,26.9192,299,11.2056,1024.98
2010-10-22 00:00:00.000 +0200,Clear,1,1,0.89,3.1234,317,15.8263,1030.07
2010-10-22 08:00:00.000 +0200,Clear,1.922222222,-0.361111111,0.86,7.6636,137,9.982,1030.01
2010-10-22 16:00:00.000 +0200,Partly Cloudy,12.84444444,12.84444444,0.41,14.329,141,9.982,1025.8
2010-10-23 00:00:00.000 +0200,Partly Cloudy,4.816666667,1.75,0.66,13.685,150,15.8263,1024.15
2010-10-23 08:00:00.000 +0200,Partly Cloudy,2.5,-0.2,0.84,9.5634,149,9.982,1022.85
2010-10-23 16:00:00.000 +0200,Partly Cloudy,16.13333333,16.13333333,0.48,12.6385,179,9.982,1019.11
2010-10-24 00:00:00.000 +0200,Overcast,8.311111111,6.5,0.77,10.7226,159,11.9784,1018.11
2010-10-24 08:00:00.000 +0200,Mostly Cloudy,6.094444444,3.166666667,0.86,14.6188,152,9.982,1016.39
2010-10-24 16:00:00.000 +0200,Mostly Cloudy,16.08333333,16.08333333,0.58,11.1734,161,9.982,1013.42
2010-10-25 00:00:00.000 +0200,Mostly Cloudy,10.57777778,10.57777778,0.8,6.1663,197,11.9784,1013.12
2010-10-25 08:00:00.000 +0200,Mostly Cloudy,8.672222222,6.194444444,0.84,15.778,128,9.982,1011.78
2010-10-25 16:00:00.000 +0200,Clear,14.90555556,14.90555556,0.62,10.6904,129,9.982,1010.1
2010-10-26 00:00:00.000 +0200,Foggy,9.938888889,8.422222222,1,10.9158,340,3.2039,1012.54
2010-10-26 08:00:00.000 +0200,Overcast,7.727777778,5.25,0.96,14.1358,3,4.8944,1016.84
2010-10-26 16:00:00.000 +0200,Overcast,7.711111111,5.211111111,0.89,14.2646,348,11.27,1021.95
2010-10-27 00:00:00.000 +0200,Overcast,5.922222222,4.661111111,0.95,6.44,320,11.9784,1026.02
2010-10-27 08:00:00.000 +0200,Partly Cloudy,2.6,-0.027777778,0.95,9.338,358,9.982,1027.63
2010-10-27 16:00:00.000 +0200,Partly Cloudy,8.888888889,5.827777778,0.57,21.6545,11,11.2056,1026.43
2010-10-28 00:00:00.000 +0200,Clear,1.322222222,-1.966666667,0.86,11.0285,359,15.8263,1027.64
2010-10-28 08:00:00.000 +0200,Partly Cloudy,-0.305555556,-0.305555556,0.92,3.9767,354,8.05,1027.41
2010-10-28 16:00:00.000 +0200,Partly Cloudy,9.927777778,9.927777778,0.5,2.7209,311,11.2056,1025.96
2010-10-29 08:00:00.000 +0200,Foggy,-1.211111111,-1.211111111,0.99,3.22,198,2.093,1026
2010-10-29 16:00:00.000 +0200,Clear,12.12777778,12.12777778,0.43,0.2737,135,9.982,1023.85
2010-10-03 00:00:00.000 +0200,Overcast,11.52222222,11.52222222,0.75,10.7387,60,15.8263,1023.16
2010-10-03 08:00:00.000 +0200,Partly Cloudy,8.988888889,7.594444444,0.89,9.1609,40,7.6314,1023.3
2010-10-03 16:00:00.000 +0200,Partly Cloudy,17.66111111,17.66111111,0.44,3.542,110,9.982,1022.05
2010-10-30 00:00:00.000 +0200,Clear,1.038888889,1.038888889,0.96,3.0751,130,3.2844,1023.35
2010-10-30 08:00:00.000 +0200,Foggy,-0.183333333,-0.183333333,0.99,3.6547,115,2.9463,1021.22
2010-10-30 16:00:00.000 +0200,Partly Cloudy,12.19444444,12.19444444,0.57,12.558,150,9.982,1018.54
2010-10-31 00:00:00.000 +0200,Clear,3.244444444,0.433333333,0.83,10.6421,169,6.1985,1019.54
2010-10-31 08:00:00.000 +0100,Clear,5.861111111,3.555555556,0.71,10.7226,130,9.9015,1019.67
2010-10-31 16:00:00.000 +0100,Partly Cloudy,12.53888889,12.53888889,0.59,5.313,162,8.4203,1017.94
2010-10-04 00:00:00.000 +0200,Partly Cloudy,10.47777778,10.47777778,0.86,10.7065,140,11.9784,1021.51
2010-10-04 08:00:00.000 +0200,Mostly Cloudy,10.01666667,10.01666667,0.86,14.5544,107,9.9015,1019.98
2010-10-04 16:00:00.000 +0200,Mostly Cloudy,13.91111111,13.91111111,0.72,21.2037,130,10.0464,1018.31
2010-10-05 00:00:00.000 +0200,Mostly Cloudy,11.08888889,11.08888889,0.8,17.3075,129,14.9086,1018.26
2010-10-05 08:00:00.000 +0200,Mostly Cloudy,10.03333333,10.03333333,0.85,19.32,128,11.2378,1016.7
2010-10-05 16:00:00.000 +0200,Overcast,12.70555556,12.70555556,0.9,12.6868,100,10.8514,1016.02
2010-10-06 00:00:00.000 +0200,Foggy,11.04444444,11.04444444,0.96,10.8675,90,3.0107,1016.63
2010-10-06 08:00:00.000 +0200,Mostly Cloudy,10.87222222,10.87222222,0.93,4.2504,36,9.6761,1018.15
2010-10-06 16:00:00.000 +0200,Mostly Cloudy,17.17222222,17.17222222,0.67,4.1055,183,11.27,1020.16
2010-10-07 00:00:00.000 +0200,Mostly Cloudy,12.61666667,12.61666667,0.86,5.957,220,15.8746,1024.13
2010-10-07 08:00:00.000 +0200,Partly Cloudy,9.827777778,7.894444444,0.84,13.6367,180,11.4471,1026.79
2010-10-07 16:00:00.000 +0200,Partly Cloudy,16.13333333,16.13333333,0.58,3.3327,130,11.27,1026.75
2010-10-08 00:00:00.000 +0200,Mostly Cloudy,9.744444444,9.25,0.87,5.7638,177,14.4739,1028.25
2010-10-08 08:00:00.000 +0200,Partly Cloudy,7.405555556,7.405555556,0.96,3.6708,101,8.0661,1028.93
2010-10-08 16:00:00.000 +0200,Partly Cloudy,12.77222222,12.77222222,0.52,3.5098,54,11.27,1028.56
2010-10-09 00:00:00.000 +0200,Foggy,4.355555556,4.355555556,1,3.2039,329,3.1073,1028.78
2010-10-09 08:00:00.000 +0200,Clear,3.7,3.7,0.99,3.5581,342,3.5259,1026.38
2010-10-09 16:00:00.000 +0200,Partly Cloudy,13.83888889,13.83888889,0.47,14.0231,350,9.982,1021.39
2010-09-01 00:00:00.000 +0200,Overcast,12.19444444,12.19444444,0.9,17.4846,291,14.6832,1003.25
2010-09-01 08:00:00.000 +0200,Mostly Cloudy,12.77777778,12.77777778,0.83,22.8137,299,11.4471,1006.89
2010-09-01 16:00:00.000 +0200,Breezy and Mostly Cloudy,17.19444444,17.19444444,0.63,34.8082,300,11.27,1008.95
2010-09-10 00:00:00.000 +0200,Overcast,18.14444444,18.14444444,0.9,13.6206,29,10.0464,1018
2010-09-10 08:00:00.000 +0200,Foggy,17.01666667,17.01666667,1,6.0375,8,1.7871,1016.71
2010-09-10 16:00:00.000 +0200,Mostly Cloudy,18.70555556,18.70555556,0.93,4.5724,87,6.9069,1015.99
2010-09-11 00:00:00.000 +0200,Overcast,18.17777778,18.17777778,1,3.2844,16,3.4293,1016.81
2010-09-11 08:00:00.000 +0200,Overcast,17.04444444,17.04444444,0.87,5.0554,184,10.8997,1017.76
2010-09-11 16:00:00.000 +0200,Overcast,17.22222222,17.22222222,0.87,8.8228,20,10.0464,1018.95
2010-09-12 00:00:00.000 +0200,Overcast,16.6,16.6,0.97,3.1234,357,4.5885,1019.79
2010-09-12 08:00:00.000 +0200,Overcast,16,16,0.99,4.7817,353,3.3971,1019.41
2010-09-12 16:00:00.000 +0200,Overcast,18.91666667,18.91666667,0.9,10.6582,339,11.27,1018.69
2010-09-13 00:00:00.000 +0200,Foggy,14.35555556,14.35555556,0.96,3.1717,348,1.2558,1018.88
2010-09-13 08:00:00.000 +0200,Foggy,14.93888889,14.93888889,0.99,2.8658,357,0.2254,1018.86
2010-09-13 16:00:00.000 +0200,Partly Cloudy,21.13333333,21.13333333,0.81,13.6045,350,11.27,1018.29
2010-09-14 00:00:00.000 +0200,Foggy,16.66666667,16.66666667,0.99,3.4615,310,2.737,1020.01
2010-09-14 08:00:00.000 +0200,Partly Cloudy,16.86666667,16.86666667,0.94,9.5795,356,4.3792,1020.58
2010-09-14 16:00:00.000 +0200,Partly Cloudy,22.2,22.2,0.68,11.2861,347,11.27,1020.32
2010-09-15 00:00:00.000 +0200,Clear,13.24444444,13.24444444,0.96,3.22,290,6.2951,1020.89
2010-09-15 08:00:00.000 +0200,Partly Cloudy,14.77222222,14.77222222,0.93,2.6082,223,4.4597,1019.45
2010-09-15 16:00:00.000 +0200,Partly Cloudy,23.83888889,23.83888889,0.62,12.4936,183,11.2056,1016.14
2010-09-16 00:00:00.000 +0200,Mostly Cloudy,14.37777778,14.37777778,0.93,3.22,100,11.8013,1014.45
2010-09-16 08:00:00.000 +0200,Mostly Cloudy,15.90555556,15.90555556,0.93,9.3219,164,5.5384,1013.33
2010-09-16 16:00:00.000 +0200,Mostly Cloudy,22.63333333,22.63333333,0.66,12.7351,332,10.0464,1013.3
2010-09-17 00:00:00.000 +0200,Overcast,17.52222222,17.52222222,0.87,2.7692,214,14.812,1014.86
2010-09-17 08:00:00.000 +0200,Mostly Cloudy,17.36111111,17.36111111,0.81,5.1681,117,9.9015,1012.35
2010-09-17 16:00:00.000 +0200,Overcast,18.86111111,18.86111111,0.93,5.1198,240,10.9802,1012.93
2010-09-18 00:00:00.000 +0200,Overcast,15.46111111,15.46111111,1,16.8084,349,5.1359,1014.99
2010-09-18 08:00:00.000 +0200,Overcast,12.91666667,12.91666667,0.99,16.2932,350,6.2307,1016.19
2010-09-18 16:00:00.000 +0200,Mostly Cloudy,17.25,17.25,0.75,9.3541,340,11.27,1017.54
2010-09-19 00:00:00.000 +0200,Overcast,13.31111111,13.31111111,1,10.465,19,3.7513,1015.7
2010-09-19 08:00:00.000 +0200,Overcast,12.78333333,12.78333333,0.99,13.9426,357,5.8121,1014.08
2010-09-19 16:00:00.000 +0200,Overcast,13.79444444,13.79444444,0.94,20.125,330,4.5885,1013.79
2010-09-02 00:00:00.000 +0200,Mostly Cloudy,13.28888889,13.28888889,0.74,24.4881,280,15.8263,1011.83
2010-09-02 08:00:00.000 +0200,Partly Cloudy,14.58333333,14.58333333,0.79,23.4416,288,10.4006,1013.9
2010-09-02 16:00:00.000 +0200,Partly Cloudy,18.88888889,18.88888889,0.56,20.0767,281,11.2056,1015.97
2010-09-20 00:00:00.000 +0200,Mostly Cloudy,10.48888889,10.48888889,0.96,10.5616,281,3.8801,1018.12
2010-09-20 08:00:00.000 +0200,Partly Cloudy,10.69444444,10.69444444,0.93,7.889,321,9.5473,1020.22
2010-09-20 16:00:00.000 +0200,Partly Cloudy,17.82222222,17.82222222,0.52,7.8729,328,11.2056,1020.68
2010-09-21 08:00:00.000 +0200,Partly Cloudy,10.78333333,10.78333333,0.98,6.44,340,5.635,1022.76
2010-09-21 16:00:00.000 +0200,Partly Cloudy,21.01666667,21.01666667,0.42,4.5885,302,9.982,1022.26
2010-09-22 00:00:00.000 +0200,Clear,8.333333333,8.333333333,1,3.22,330,5.0393,1023.86
2010-09-22 08:00:00.000 +0200,Clear,11.76666667,11.76666667,0.99,3.22,351,7.1323,1024.19
2010-09-22 16:00:00.000 +0200,Clear,22.19444444,22.19444444,0.46,7.5831,21,9.982,1022.98
2010-09-23 00:00:00.000 +0200,Clear,10.02777778,10.02777778,1,3.22,350,9.8049,1023.87
2010-09-23 08:00:00.000 +0200,Clear,12.37777778,12.37777778,0.96,4.9749,42,4.4114,1023.24
2010-09-23 16:00:00.000 +0200,Partly Cloudy,23.83888889,23.83888889,0.42,9.5956,131,9.982,1019.65
2010-09-24 00:00:00.000 +0200,Clear,14.75,14.75,0.81,10.6743,109,7.1323,1018.37
2010-09-24 08:00:00.000 +0200,Partly Cloudy,14.47777778,14.47777778,0.75,11.109,129,9.9015,1015.44
2010-09-24 16:00:00.000 +0200,Mostly Cloudy,22.87222222,22.87222222,0.44,21.5579,149,9.982,1010.21
2010-09-25 00:00:00.000 +0200,Partly Cloudy,14.92777778,14.92777778,0.72,14.0231,130,15.8263,1008.31
2010-09-25 08:00:00.000 +0200,Mostly Cloudy,14.96111111,14.96111111,0.79,14.9891,126,9.982,1005.32
2010-09-25 16:00:00.000 +0200,Mostly Cloudy,22.15555556,22.15555556,0.59,24.9389,130,9.982,1001.99
2010-09-26 00:00:00.000 +0200,Mostly Cloudy,17.12777778,17.12777778,0.93,17.1626,100,9.9015,999.53
2010-09-26 08:00:00.000 +0200,Overcast,17.57777778,17.57777778,0.97,9.4668,124,7.8246,997.99
2010-09-26 16:00:00.000 +0200,Partly Cloudy,20.63333333,20.63333333,0.65,26.9031,221,11.27,999.73
2010-09-27 00:00:00.000 +0200,Overcast,11.08888889,11.08888889,0.96,13.9104,241,8.1949,1008.6
2010-09-27 08:00:00.000 +0200,Overcast,11.13888889,11.13888889,0.92,4.8461,303,8.4203,1011.79
2010-09-27 16:00:00.000 +0200,Partly Cloudy,17.63333333,17.63333333,0.57,4.4597,73,10.0464,1011.07
2010-09-28 08:00:00.000 +0200,Partly Cloudy,12.06666667,12.06666667,0.99,7.6636,297,7.4543,1012.55
2010-09-28 16:00:00.000 +0200,Partly Cloudy,19.75555556,19.75555556,0.62,15.3433,281,11.27,1012.4
2010-09-29 00:00:00.000 +0200,Partly Cloudy,10.55555556,10.55555556,0.86,10.6743,318,14.9086,1015.07
